email_id,intent,subject,body,sender_name,sender_email,sender_company,gt_amount,gt_currency,gt_doc_number,gt_date,mentions_amount,mentions_currency,mentions_doc_number,mentions_date
EMAIL-0223,invoice_submission,RE: Payment – Invoice,"Dear Team,

Please find the attached invoice for the goods delivered last week.

Let us know if everything is in order.

Regards,
Thomas Mueller
Xenon Power Solutions",Thomas Mueller,t.mueller@xenonpowersolutions.com,Xenon Power Solutions,,,,,False,False,False,False
EMAIL-0216,invoice_submission,RE: Payment – Invoice FV-2025-7827,"Hi Procurement Team,

We are sending you invoice no. FV-2025-7827 for stainless steel tubing (lot #4417).

Invoice amount: 50,811.89 EUR
Due date: 10/24/2024

The invoice is attached in the agreed format. Please process at your earliest convenience.

Best regards,
Ivan Petrov
RedLine Automotive Parts",Ivan Petrov,i.petrov@redlineautomotivepar.com,RedLine Automotive Parts,50811.89,EUR,FV-2025-7827,2024-10-24,True,True,True,True
EMAIL-0406,other,Keystone Fasteners Inc. – general update,"Hello Team,

We are writing to inform you that our offices will be closed for the holiday period from December 23 to January 2. Orders placed after December 20 will be processed in January.

Happy holidays!

Best,
Maria Garcia
Keystone Fasteners Inc.",Maria Garcia,m.garcia@keystonefastenersinc.com,Keystone Fasteners Inc.,,,,,False,False,False,False
EMAIL-0294,price_validity_confirmation,Price validity extension,"Dear Procurement Team,

Thank you for checking in. We are happy to confirm that the quoted prices have not been revised and remain applicable.

Kind regards,
Fatima Al-Rashid
OmniParts Distribution",Fatima Al-Rashid,f.alrashid@omnipartsdistributio.com,OmniParts Distribution,,,,,False,False,False,False
EMAIL-0039,quote_offer,Our offer for conveyor belt rollers and bearings,"Hi Procurement Team,

As requested, I'm sending over our offer for your review. Everything is detailed in the attachment.

Let me know if you have any questions or if anything needs to be adjusted.

Cheers,
Carlos Mendez
PrimeEdge Components",Carlos Mendez,c.mendez@primeedgecomponents.com,PrimeEdge Components,,,,,False,False,False,False
EMAIL-0312,price_validity_confirmation,RE: Your inquiry about pricing,"Dear Customer,

Thank you for checking in. We are happy to confirm that the quoted prices have not been revised and remain applicable.

Kind regards,
Omar Youssef
PrimeEdge Components",Omar Youssef,o.youssef@primeedgecomponents.com,PrimeEdge Components,,,,,False,False,False,False
EMAIL-0143,invoice_submission,RE: Payment – Invoice F-2024-76457,"Dear Purchasing Department,

Please find enclosed our invoice F-2024-76457 for 53,452.09 USD covering packaging materials and shipping supplies.

The due date for payment is 29 Jun 2025. We kindly ask that you process this within the agreed timeline.

Thank you for your business.

Best,
Anna Kowalski
Delta Precision Parts",Anna Kowalski,a.kowalski@deltaprecisionparts.com,Delta Precision Parts,53452.09,USD,F-2024-76457,2025-06-29,True,True,True,True
EMAIL-0361,price_increase,Updated price list – QuickFlow Hydraulics,"Hi Customer,

Please note that we will be revising our pricing structure in the near future. Details will follow shortly.

Thank you for your understanding.

Best,
Carlos Mendez
QuickFlow Hydraulics",Carlos Mendez,c.mendez@quickflowhydraulics.com,QuickFlow Hydraulics,,,,,False,False,False,False
EMAIL-0421,other,RE: Your inquiry,"Hello Customer,

We wanted to share some exciting news — PrimeEdge Components has recently expanded our product line. We'd love to discuss how our new offerings might benefit your operations.

Shall we set up a call?

Regards,
Sarah Johnson
PrimeEdge Components",Sarah Johnson,s.johnson@primeedgecomponents.com,PrimeEdge Components,,,,,False,False,False,False
EMAIL-0455,other,RE: Order status update,"Hi Alex,

Just a quick follow-up on our conversation from last week. Please let us know if you need any additional information from our side.

Thanks,
Thomas Mueller
EuroSteel Supply GmbH",Thomas Mueller,t.mueller@eurosteelsupplygmbh.com,EuroSteel Supply GmbH,,,,,False,False,False,False
EMAIL-0270,price_validity_confirmation,Confirmation of current pricing,"Dear Alex,

We can confirm that the prices from our previous quotation are still valid. No changes have been made.

Please let us know if you'd like to go ahead with the order.

Regards,
Carlos Mendez
CedarTech Manufacturing",Carlos Mendez,c.mendez@cedartechmanufacturi.com,CedarTech Manufacturing,,,,,False,False,False,False
EMAIL-0109,quote_offer,RE: Request for Quotation – Q-2025-21214,"Dear Alex,

Further to our recent discussion, I am sending you our quotation ref. Q-2025-21214 covering thermal insulation panels.

The total comes to 119 809.25 $. This offer remains valid through 2026-04-15. Delivery terms and conditions are outlined in the attached document.

Looking forward to your feedback.

Regards,
Hannah Fischer
YieldMax Agriculture Supply",Hannah Fischer,h.fischer@yieldmaxagricultures.com,YieldMax Agriculture Supply,119809.25,USD,Q-2025-21214,2026-04-15,True,True,True,True
EMAIL-0309,price_validity_confirmation,Confirmation: prices still valid,"Dear Procurement Team,

In response to your email, we confirm that quotation QT-2026-18643 for 18.767,41 € is still valid. The prices will be honored until 2024-09-28.

We look forward to your confirmation.

Kind regards,
Carlos Mendez
EuroSteel Supply GmbH",Carlos Mendez,c.mendez@eurosteelsupplygmbh.com,EuroSteel Supply GmbH,18767.41,EUR,QT-2026-18643,2024-09-28,True,True,True,True
EMAIL-0146,invoice_submission,New invoice from MeridianTech Systems,"Dear Procurement Team,

Please find the attached invoice for the goods delivered last week.

Let us know if everything is in order.

Regards,
Omar Youssef
MeridianTech Systems",Omar Youssef,o.youssef@meridiantechsystems.com,MeridianTech Systems,,,,,False,False,False,False
EMAIL-0198,invoice_submission,Invoice – ZenithCraft Industries,"Dear Team,

Please find the attached invoice for the goods delivered last week.

Let us know if everything is in order.

Regards,
Rachel Kim
ZenithCraft Industries",Rachel Kim,r.kim@zenithcraftindustrie.com,ZenithCraft Industries,,,,,False,False,False,False
EMAIL-0034,quote_offer,Price quotation attached – RedLine Automotive Parts,"Dear Team,

Please find attached our quotation for stainless steel tubing (lot #4417) as discussed.

All pricing details and terms are included in the attached document. Feel free to reach out if you need any clarification.

Best regards,
Priya Sharma
RedLine Automotive Parts",Priya Sharma,p.sharma@redlineautomotivepar.com,RedLine Automotive Parts,,,,,False,False,False,False
EMAIL-0288,price_validity_confirmation,YieldMax Agriculture Supply – price confirmation,"Dear Alex,

In response to your email, we confirm that quotation QT-2025-8138 for 53230.00 RON is still valid. The prices will be honored until 2025-07-24.

We look forward to your confirmation.

Kind regards,
Anna Kowalski
YieldMax Agriculture Supply",Anna Kowalski,a.kowalski@yieldmaxagricultures.com,YieldMax Agriculture Supply,53230.0,RON,QT-2025-8138,2025-07-24,True,True,True,True
EMAIL-0120,quote_offer,Vanguard Electrical – Quotation QT-2024-75107,"Hello Customer,

We have prepared quotation QT-2024-75107 as requested. The quoted value is 106,666.28 EUR, with a validity period ending on 05 Mar 2025.

Full details are enclosed. We hope this meets your requirements and look forward to working with you.

Best,
Sophie Laurent
Vanguard Electrical",Sophie Laurent,s.laurent@vanguardelectrical.com,Vanguard Electrical,106666.28,EUR,QT-2024-75107,2025-03-05,True,True,True,True
EMAIL-0165,invoice_submission,Billing: INV-2024-92120 – NorthStar Industrial,"Dear Customer,

Please find attached invoice INV-2024-92120 in the amount of 24,894.00 €.

Payment is due by 2025-06-04. If you have any questions regarding this invoice, please contact our accounting department.

Thank you,
Carlos Mendez
NorthStar Industrial",Carlos Mendez,c.mendez@northstarindustrial.com,NorthStar Industrial,24894.0,EUR,INV-2024-92120,2025-06-04,True,True,True,True
EMAIL-0397,price_increase,Updated price list – Delta Precision Parts,"Dear Procurement Team,

We regret to inform you that due to increases in raw material costs, we will need to adjust our pricing effective September 18, 2024.

The new price for PCB boards and microcontrollers will be 2 434.97 GBP. We understand this may be inconvenient and are happy to discuss any concerns you may have.

Sincerely,
James Wilson
Delta Precision Parts",James Wilson,j.wilson@deltaprecisionparts.com,Delta Precision Parts,2434.97,GBP,,2024-09-18,True,True,False,True
EMAIL-0239,invoice_submission,Invoice – CedarTech Manufacturing,"Dear Customer,

Please find the attached invoice for the goods delivered last week.

Let us know if everything is in order.

Regards,
Ivan Petrov
CedarTech Manufacturing",Ivan Petrov,i.petrov@cedartechmanufacturi.com,CedarTech Manufacturing,,,,,False,False,False,False
EMAIL-0110,quote_offer,RE: Request for Quotation,"Dear Procurement Team,

Please find attached our quotation for thermal insulation panels as discussed.

All pricing details and terms are included in the attached document. Feel free to reach out if you need any clarification.

Best regards,
John Smith
Delta Precision Parts",John Smith,john.smith@deltaprecisionparts.com,Delta Precision Parts,,,,,False,False,False,False
EMAIL-0169,invoice_submission,Billing: – FairPoint Logistics,"Dear Customer,

Please find the attached invoice for the goods delivered last week.

Let us know if everything is in order.

Regards,
Sarah Johnson
FairPoint Logistics",Sarah Johnson,s.johnson@fairpointlogistics.com,FairPoint Logistics,,,,,False,False,False,False
EMAIL-0490,other,RE: Order status update,"Hi Customer,

Just a quick follow-up on our conversation from last week. Please let us know if you need any additional information from our side.

Thanks,
Ahmed Hassan
OmniParts Distribution",Ahmed Hassan,a.hassan@omnipartsdistributio.com,OmniParts Distribution,,,,,False,False,False,False
EMAIL-0353,price_increase,Important update: pricing changes,"Hi Alex,

Please note that we will be revising our pricing structure in the near future. Details will follow shortly.

Thank you for your understanding.

Best,
Ivan Petrov
BrightLine Components Ltd.",Ivan Petrov,i.petrov@brightlinecomponents.com,BrightLine Components Ltd.,,,,,False,False,False,False
EMAIL-0404,other,Thank you for your order,"Hi Customer,

Just a quick follow-up on our conversation from last week. Please let us know if you need any additional information from our side.

Thanks,
Thomas Mueller
YieldMax Agriculture Supply",Thomas Mueller,t.mueller@yieldmaxagricultures.com,YieldMax Agriculture Supply,,,,,False,False,False,False
EMAIL-0005,quote_offer,Offer for hydraulic pump assemblies – Q-2025-77484,"Hi Purchasing Department,

As per your request, we are pleased to submit our commercial offer.

Quotation number: Q-2025-77484
Total: 111875.85 CHF
Validity: 07/19/2025

The detailed breakdown is in the attached document. Please let us know if you'd like to proceed.

Kind regards,
Ahmed Hassan
IronBridge Materials",Ahmed Hassan,a.hassan@ironbridgematerials.com,IronBridge Materials,111875.85,CHF,Q-2025-77484,2025-07-19,True,True,True,True
EMAIL-0469,other,Follow-up: recent delivery,"Hi Alex,

Just a quick follow-up on our conversation from last week. Please let us know if you need any additional information from our side.

Thanks,
Fatima Al-Rashid
Vanguard Electrical",Fatima Al-Rashid,f.alrashid@vanguardelectrical.com,Vanguard Electrical,,,,,False,False,False,False
EMAIL-0498,other,RE: Your inquiry,"Hi Customer,

We have updated our bank account details for future payments. Please find the new information below and update your records.

If you have any questions, please contact our finance team.

Best regards,
John Smith
CedarTech Manufacturing",John Smith,john.smith@cedartechmanufacturi.com,CedarTech Manufacturing,,,,,False,False,False,False
EMAIL-0075,quote_offer,RE: Request for Quotation,"Dear Alex,

Please find attached our quotation for the electronic modules (batch Q2-2025) as discussed.

All pricing details and terms are included in the attached document. Feel free to reach out if you need any clarification.

Best regards,
James Wilson
Vanguard Electrical",James Wilson,j.wilson@vanguardelectrical.com,Vanguard Electrical,,,,,False,False,False,False
EMAIL-0424,other,Quick update from NorthStar Industrial,"Dear Purchasing Department,

This is a reminder that there are outstanding items on your account. Please review and let us know if there's anything we can help with.

Thank you,
Anna Kowalski
NorthStar Industrial",Anna Kowalski,a.kowalski@northstarindustrial.com,NorthStar Industrial,,,,,False,False,False,False
